-4.506483615884453009e+00,1.548927057478687086e+00,-9.893240296707860537e+00,-2.637935163136456929e+00,1.793910428062752693e-01,6.786208217745315352e-01,-5.105569193443033171e+00,5.798965751160380933e-01,-3.097566568826177758e-01,4.227223426790265748e+00,1.000000000000000000e+00
-8.923838171068410929e+00,9.361229238632878591e+00,-5.560296334342997859e+00,4.449187867921433615e+00,-8.169140558261057450e+00,-2.237283726011918716e+00,8.753074857587730406e+00,-2.477297629945994117e+00,7.661762207313596917e+00,9.910138107851377498e+00,2.000000000000000000e+00
-7.277828148708297640e+00,-3.014667083751358945e+00,-5.918734870555332428e+00,9.820799481385972030e+00,-3.779069698690137979e+00,-5.486758953519599302e+00,8.292789780097333363e+00,7.059296802723984854e+00,4.147373169376795232e+00,5.663382315079758200e+00,0.000000000000000000e+00
-2.822418158869979710e+00,1.534931683471564945e+00,1.026233071064947389e+01,5.616665812674084712e+00,-1.859007276031088729e+00,4.385238447760642089e-02,7.005254794912303851e+00,-7.747871937703521006e+00,-4.216111422463891145e+00,-3.971835526221944690e+00,3.000000000000000000e+00
-8.778535258061662461e+00,9.608095024039648990e+00,-5.757684027727129283e+00,4.920213954752077790e+00,-7.678989138784848123e+00,8.409921010255498430e+00,5.120570696513844666e+00,-9.508062732958812546e+00,6.303601600020869000e+00,-5.564051937001948112e+00,2.000000000000000000e+00
-7.322257406567412197e+00,-2.700140384613086475e+00,-5.665026492913408873e+00,1.000654907137288774e+01,-3.175774990505186857e+00,9.364478554877472050e+00,-7.945180999974040148e+00,9.183191243806817283e+00,9.341920082771160594e+00,2.054639966450302779e+00,0.000000000000000000e+00
-7.720397480758129483e+00,-3.308628786817669809e+00,-6.027276594245858377e+00,9.990261918965952503e+00,-4.132266227762932509e+00,1.464701770304452921e+00,4.425552627339833123e+00,-6.923894571678679277e+00,8.493435462662933588e+00,-6.470892179583175974e+00,0.000000000000000000e+00
-3.064455016372668705e+00,1.211194799432954161e+00,9.152949273359798354e+00,4.868431308634973753e+00,-2.422480417388080731e+00,7.342802261567221933e+00,-6.777053248948472941e+00,-9.574332560501517264e-01,2.459948499364886132e+00,6.557044875908005110e+00,3.000000000000000000e+00
-4.771903746398454160e+00,1.928513090127988994e+00,-9.238406041157327664e+00,-2.610378230517421461e+00,7.376090203295668779e-01,-7.205985174884563804e+00,-5.957908923532711398e+00,4.953733344533128857e+00,6.203695680883040353e+00,9.047018718096488499e+00,1.000000000000000000e+00
-4.559950962698446908e+00,2.068857277624673419e+00,-9.595461430334237818e+00,-2.122500094176408503e+00,7.677983645270204383e-01,-1.245732675900155684e+00,-6.615687023961598356e-01,9.024218743410404642e+00,8.876211454032770121e+00,1.109893217531066512e+00,1.000000000000000000e+00
-9.796491012797842401e+00,9.273758047388477976e+00,-6.080712078333800896e+00,3.803453192162141949e+00,-8.931602825546448798e+00,-1.099078810183780064e+00,4.842481947270886877e+00,-8.123546892116063844e+00,-7.787867951150373003e+00,-8.637606919584793985e+00,2.000000000000000000e+00
-4.107469033717478624e+00,2.567362926647197785e+00,-8.407987548761225227e+00,-3.011099615785290062e+00,1.245760925430869914e+00,3.602723007748060979e+00,1.253260866577035060e+00,-8.374772880395386920e-01,-2.046333091111927516e+00,8.878506890956984421e+00,1.000000000000000000e+00
-2.476212995725987298e+00,2.279156790717027370e+00,9.700186888648778094e+00,6.527775564917843276e+00,-1.797436960741910728e+00,-4.244617709600593258e+00,5.360888505454596498e+00,9.202697498679615506e+00,6.969014746646593039e+00,-5.587307953692270956e-01,3.000000000000000000e+00
-1.019111869043499219e+01,9.590998474571099663e+00,-6.105063879458626275e+00,4.155724240745470865e+00,-7.551079511005851508e+00,-8.798685229551249876e+00,-5.380486920478182000e+00,-3.519794315334790369e+00,-3.254021237610471573e+00,-8.648676574269059003e+00,2.000000000000000000e+00
-2.674608653635807798e+00,1.794170471661460375e+00,9.199610687819683719e+00,5.678505246756555991e+00,-2.592855957054858163e+00,6.238327515845515592e+00,-4.977422215595204591e+00,-5.199915677126671909e-01,6.196216037085786610e+00,-3.502850004036872633e-01,3.000000000000000000e+00
-3.109738173966269503e+00,1.902387329892715861e+00,9.289011720881259038e+00,5.405392495829457467e+00,-2.514062586647961339e+00,-2.889337422966253399e+00,4.107815081359715847e+00,-2.239214148716506259e-01,-7.796168007088997598e+00,3.119084110028829571e+00,3.000000000000000000e+00
-1.017353983550968266e+01,8.568192178514348001e+00,-5.762585053757133480e+00,4.665463687212252353e+00,-9.176316450752363352e+00,-7.550670556053127314e-01,1.954191567428193110e+00,-2.259002246120562774e-01,7.575064089160115088e-01,3.022093823306811089e+00,2.000000000000000000e+00
-5.596557508680287896e+00,6.466124946722752398e+00,2.794028639168808059e+00,-3.472092847338204891e+00,-2.159642289641030999e+00,2.857799675416753615e+00,-8.237557368349657239e+00,-9.410602831252074196e+00,9.211553012466218604e+00,-3.438877632986249822e+00,4.000000000000000000e+00
-5.581191956602214788e+00,6.020347797996943306e+00,3.087213330491498375e+00,-3.454809473439302003e+00,-2.703759641159030114e+00,8.562517334378888734e+00,-8.482788397794395863e+00,8.015535059857658240e+00,-2.592309205868112976e+00,5.493492927452887642e+00,4.000000000000000000e+00
-8.122868323305679539e+00,-2.506415845146016341e+00,-5.105669328413529051e+00,9.119720205889718656e+00,-2.800311316228715874e+00,-8.491392108299249841e+00,9.823042562629762386e-01,6.360264124924249529e+00,-8.972509011873361473e+00,3.159623157509290792e+00,0.000000000000000000e+00
-6.944938369641569409e+00,5.656589584457891284e+00,2.614432626245512203e+00,-4.122582456724125599e+00,-2.674443904081275747e+00,3.069841581649283668e+00,-5.741740319167298878e-02,-8.916259809864213182e+00,-3.002161887035583732e-01,5.310516803780775064e+00,4.000000000000000000e+00
-7.360650835077845677e+00,-2.873177963593958495e+00,-6.021561091001872867e+00,8.828745077286194842e+00,-3.285603814880352580e+00,2.060017550792597518e+00,5.655760205197182700e+00,-4.369973941833025677e+00,6.673170560384477312e+00,-9.426035586943715572e+00,0.000000000000000000e+00
-9.244115494739494565e+00,9.186226107787275552e+00,-5.534352741346436844e+00,4.007298712303589916e+00,-8.910893772424538284e+00,-1.005474564929951242e+00,6.033529822304668500e+00,7.132130994416286285e+00,-5.915522234093259613e+00,-7.456533632568294045e+00,2.000000000000000000e+00
-1.005693769730395459e+01,9.336707268713475116e+00,-5.801240985333681266e+00,4.622121443523492523e+00,-7.755009306884796061e+00,-9.597773627604537339e+00,7.789061740765447439e+00,5.037917373686447320e+00,-9.262833774638588480e+00,-5.585231665116740629e+00,2.000000000000000000e+00
-2.546580289764738048e+00,9.838069083152671812e-01,8.835112660226542403e+00,5.122513759913907450e+00,-2.769742320395906177e+00,-2.301368832737553660e+00,-3.970958913139199353e+00,-4.712759185107273652e-02,2.679681312326962939e+00,-7.621573680456994460e+00,3.000000000000000000e+00
-2.768123209266572626e+00,1.231814221713583013e+00,9.483397967488699010e+00,4.833465128807844735e+00,-2.397174016790259543e+00,2.212485503039873791e+00,-6.026364974563110266e+00,-2.457190659428616364e+00,-9.433212901904447278e+00,8.136186194280814021e+00,3.000000000000000000e+00
-9.535065890387595999e+00,9.273290028130022122e+00,-5.680071366614824591e+00,4.166205353141784862e+00,-8.006273845563120162e+00,-9.694119199963850519e+00,9.711849825269492698e+00,-5.181940272409553572e+00,1.851728056788228827e+00,-1.035036671118803042e-01,2.000000000000000000e+00
-5.394880772743246844e+00,6.321106777046201053e+00,3.062685935855614883e+00,-3.868411596088148219e+00,-3.171340878393399620e+00,9.955587097544228214e+00,3.969485350467927276e-02,-9.099212665986005533e+00,9.457713218563469582e+00,3.146717399875402776e+00,4.000000000000000000e+00
-7.376598718358179596e+00,5.706163181870572920e+00,3.142181491119467651e+00,-3.954270273545418934e+00,-3.214995017875287964e+00,-5.063746443279839582e-01,4.533035956472149408e+00,-8.584953860395783565e+00,-1.499009671550995293e+00,7.599064564899318697e+00,4.000000000000000000e+00
-6.442845459940250485e+00,6.029872556423018892e+00,2.472313590760998547e+00,-3.334121960760518366e+00,-2.938845794795663657e+00,-9.134090181843880885e+00,-7.198985521157981182e+00,7.362971333372819061e+00,4.340621615306044845e+00,6.835638982992605861e+00,4.000000000000000000e+00
-6.494851404332744771e+00,6.364665381408557643e+00,3.024201758315606003e+00,-3.887542316624200023e+00,-3.200456119001663158e+00,7.309906868643604838e+00,-2.962439930183768944e+00,4.738187400663040449e+00,5.844093986584290690e+00,5.828098459357970995e-01,4.000000000000000000e+00
-2.861042140251059518e+00,1.179062146305974945e+00,8.556415305651462688e+00,4.904600022619391986e+00,-2.290474788344161627e+00,6.557484209746103687e+00,-2.626401023161372805e+00,1.559933330133731033e+00,3.951829270685426110e+00,-4.517386053766934140e-01,3.000000000000000000e+00
-2.846794161838812620e+00,5.796764681113134587e-01,9.684528249891323881e+00,5.121257968280714223e+00,-2.866884326471794253e+00,-7.255336130022906893e+00,-8.245449230345656133e+00,-1.153072598118264125e+00,-6.562129872760960048e+00,-1.022560585956910018e+00,3.000000000000000000e+00
-6.508317273610455089e+00,5.684550426154506120e+00,2.510556304865200428e+00,-4.514175144074603629e+00,-3.535987148916621692e+00,-7.554896340646452657e+00,-6.189324484771292489e+00,-9.595859793957117745e-01,-6.284770436556406104e+00,-6.490549633482327607e+00,4.000000000000000000e+00
-5.854660498751182551e+00,6.520702889001794844e+00,3.883423436053841993e+00,-3.814656258100825426e+00,-2.755671353763900822e+00,8.333719606802741708e+00,2.915998273676150276e+00,-9.347440238450717587e+00,-6.610002511498461075e+00,1.212177688612037230e-01,4.000000000000000000e+00
-2.826505884725644346e+00,1.148367996647393863e+00,9.556086146518389057e+00,6.507339247662617510e+00,-2.268392355608195743e+00,5.781565371676858689e+00,4.734190610017549261e+00,-5.388114848664613987e+00,5.790144913994126341e+00,2.696007595329060536e+00,3.000000000000000000e+00
-7.709997863246581318e+00,-2.682303891085573433e+00,-4.997354750243933275e+00,9.620313975251656657e+00,-2.265388102530047298e+00,-1.862091234039857213e+00,-9.786782485402872211e+00,-8.300850962643675501e-01,-3.560542454257225486e+00,5.406834914629410349e+00,0.000000000000000000e+00
-1.066833899837190280e+01,8.954872122687685732e+00,-6.325726946012292018e+00,5.125803391327029779e+00,-8.404901228228725429e+00,5.586932532500197723e+00,-4.010291252963227748e+00,-7.404994186223117225e-01,6.579667799444937515e+00,-2.876129547713084378e-01,2.000000000000000000e+00
-2.606143561790786212e+00,1.830839026866892372e+00,9.089097673048369685e+00,4.873052273233198228e+00,-3.193787252902943852e+00,9.673282016752938972e+00,-8.929137841867714087e+00,-2.236680112701360912e+00,-5.013859503446919774e+00,-6.096321203564675884e+00,3.000000000000000000e+00
-8.073145615185385537e+00,-2.901851682578016511e+00,-4.787138343506890159e+00,9.001786352680083425e+00,-3.730512181122492166e+00,6.092865721241189192e+00,9.155325592757350250e+00,2.713655499736182364e+00,2.227831243508983761e+00,7.924593429453132387e+00,0.000000000000000000e+00
-6.891860648242258414e+00,6.198706892414349134e+00,2.899620822627829053e+00,-3.352040436591427586e+00,-3.362902948016544880e+00,-8.445499718573390879e+00,1.655915770989755842e+00,-9.962774417926196335e+00,2.760001393618118470e+00,5.385862141267125480e+00,4.000000000000000000e+00
-3.986963111987896546e+00,1.790573858645001293e+00,9.849001083214217189e+00,5.939419217305256460e+00,-1.245749438856000646e+00,-7.734152698125411618e+00,5.413767450793971037e+00,-3.547672613294947652e+00,5.878698374085523426e+00,4.600722798801193392e-01,3.000000000000000000e+00
-2.507511497178648074e+00,1.143188187796815303e+00,1.005124821566315951e+01,5.586347786662715365e+00,-3.216923740482821703e+00,8.745154609842700211e+00,-5.047808178193813333e+00,-9.357750341146207518e+00,-6.672303206769951700e+00,-4.739958035269311587e+00,3.000000000000000000e+00
-5.962264111195060501e+00,6.377097653026869040e+00,2.792834438553995380e+00,-4.159551548536903454e+00,-2.575404639381379646e+00,-6.138165640407422075e+00,-1.057462806565039770e+00,-3.189325567895274105e+00,9.718525130259891398e+00,-7.463275449591284527e+00,4.000000000000000000e+00
-4.604221210407013487e+00,1.740403426892120908e+00,-9.390150250880413552e+00,-2.660560148043599416e+00,1.383870857376535479e+00,-2.912392853289555994e+00,-6.739379352398636058e+00,-6.887362589729770335e+00,9.684479785073740743e-01,1.894082372469139131e+00,1.000000000000000000e+00
-7.875778270285287874e+00,-2.808308446629804500e+00,-6.135321473923599278e+00,1.029452693298076049e+01,-4.205600563707041495e+00,4.535513575545895293e+00,8.405803112158181989e+00,-7.724109269649874321e+00,2.339595082167209128e+00,5.269051994531427141e+00,0.000000000000000000e+00
-4.122663789840402160e+00,8.310478581782767549e-01,-9.728791572326704440e+00,-1.949310427904584309e+00,1.130414460789859188e+00,2.760339999104617803e+00,8.719545813780321453e+00,1.649000236431028554e+00,-7.343233260518573502e-01,-9.161147592516378779e-01,1.000000000000000000e+00
-1.477352744412911978e+00,1.634779269402160118e+00,8.765363968664754424e+00,5.218008693028258094e+00,-2.310825397486677701e+00,7.530513444973244930e+00,-2.792131252078604575e-01,8.800200953823779315e+00,-8.943143054255280333e-01,5.275898901091476745e+00,3.000000000000000000e+00
-7.412842591258828051e+00,-2.500076861441842713e+00,-5.521125106114722847e+00,9.890851269469143503e+00,-3.427875911446682355e+00,-6.428352411820901224e+00,8.532569831317740494e+00,5.202688800157737603e-01,-8.569865080969638171e+00,3.506279444388660238e+00,0.000000000000000000e+00
-6.895550887695351960e+00,6.233943492815556375e+00,3.728092929862174110e+00,-3.635191676071291234e+00,-2.254012940748631344e+00,-4.357318419414970556e+00,-8.200792576273194356e+00,-2.484521901988221870e+00,-3.779696615326839648e+00,3.170563299326584428e+00,4.000000000000000000e+00
-7.025703174379960281e+00,4.929682345841586155e+00,1.757426164431665550e+00,-3.755691415147188295e+00,-2.531315504391844939e+00,4.866397427092199024e+00,4.655775738876190672e+00,5.102254063135621465e+00,9.418295509042469149e-01,-6.006015913922269078e-01,4.000000000000000000e+00
-4.019900193457748294e+00,1.942521008072934929e+00,-1.008973830131888150e+01,-2.356596601302953786e+00,6.421157453275161409e-02,9.425862228491833861e+00,3.442249950118901225e+00,-5.162165388515731479e+00,2.174067443964450064e+00,2.078551338642496304e+00,1.000000000000000000e+00
-7.639654811955190361e+00,-2.738390838257327431e+00,-5.388716170632134705e+00,9.690693124689563120e+00,-3.762189692686318310e+00,6.995465308429622553e-01,-7.227197119718924867e+00,-5.535828486463552522e+00,-1.295120434359187556e+00,-2.065103474163969111e+00,0.000000000000000000e+00
-4.547793196514536618e+00,2.793009356339255067e+00,-9.699714880619781709e+00,-2.537085291862264391e+00,1.148042842452577927e-01,-7.004451526438337794e+00,-7.461811023327351577e+00,3.818657017442827595e+00,-8.334462330217851544e+00,-5.972169230096429082e+00,1.000000000000000000e+00
-4.975756670608246779e+00,3.170103464400419568e+00,-9.265609006306688045e+00,-1.811167545008806723e+00,2.998743829941928341e-01,7.422397510450121416e+00,-2.257574829086161472e+00,-3.265444767138172111e+00,-1.048551458385418300e-01,6.533516157297334814e+00,1.000000000000000000e+00
-4.394587128611437521e+00,1.225141836285846608e+00,-8.284524570779803199e+00,-2.929187173656004894e+00,3.804144930957646942e-01,9.432001437639026875e+00,5.927284534115170089e+00,-1.423607725121724954e+00,-9.743532275309213730e+00,-3.012362502460533165e+00,1.000000000000000000e+00
-6.331395182948465816e+00,-1.756749485257161236e+00,-4.851982882714913181e+00,9.436788722572879706e+00,-2.744371080941385710e+00,1.878521298398636574e+00,-1.589497127810684418e+00,6.088865158189410209e+00,-7.053971532639870645e+00,8.875250369508822956e+00,0.000000000000000000e+00
-1.039741365954776420e+01,9.220254923369237687e+00,-5.039137280634949256e+00,4.350264844513572093e+00,-8.190507970941418137e+00,2.374067022753063583e-01,-2.011088697082907828e-01,3.351410647892569372e+00,-7.787867626936573195e+00,-7.464611516851160644e-01,2.000000000000000000e+00
-4.766834517755313527e+00,2.146301892913118792e+00,-9.056988591371151642e+00,-2.245307638462373578e+00,3.383706676196142071e-01,8.332672565661972897e+00,3.216186578940217089e+00,4.657750912236375385e+00,-4.654883977805037709e+00,1.952759438475036191e+00,1.000000000000000000e+00
-1.002584972029138122e+01,9.409143323207429077e+00,-6.088828969405011726e+00,5.415374702641739368e+00,-7.385120015896610823e+00,-5.608453236723449642e+00,6.796473016373013820e+00,4.799458962890783553e+00,8.019753785366766863e+00,-3.242666242972338964e+00,2.000000000000000000e+00
-9.634411485734950986e+00,9.069731493584983539e+00,-5.107324513141533018e+00,4.022639862757950269e+00,-8.715909937597103863e+00,-6.737021941214813125e+00,-7.913063664985746648e+00,8.136487924275314754e+00,-2.672224984719139940e+00,6.101273815426182523e-01,2.000000000000000000e+00
-2.595858514205010348e+00,1.361085780154040581e+00,9.499469238239338864e+00,6.534580797837915789e+00,-3.071954630219509763e+00,-8.988800245144425105e+00,-4.829703842876165609e+00,-9.668204215669186752e+00,8.230697988530671694e+00,-8.774452199016831599e+00,3.000000000000000000e+00
-7.451631493696630137e+00,-2.456324516785256762e+00,-5.889268503131515509e+00,1.018012658006252202e+01,-3.332656060178851742e+00,-4.152238407402444764e+00,4.812927015109673690e+00,-6.899399973134405784e+00,7.204690183831083061e+00,5.337594797066554264e+00,0.000000000000000000e+00
-7.621091858512828665e+00,5.845351762124915140e+00,3.269914157015436196e+00,-4.049402451168006678e+00,-3.174964709919645411e+00,8.694688626895043626e+00,2.775942298937863484e+00,9.382316562266336035e+00,5.494008680805720246e+00,-8.199199584780398453e+00,4.000000000000000000e+00
-7.164604387949541575e+00,5.952203716969637348e+00,3.095975573150594684e+00,-4.604463102569072319e+00,-2.825211239153853082e+00,-6.316286434939319960e+00,-4.084508670361268301e+00,-8.330173769461904243e+00,-2.808240781527196361e+00,9.784866552357630809e+00,4.000000000000000000e+00
-6.480938084736198590e+00,-2.386001049466225155e+00,-5.611054081674804017e+00,1.020291582168708722e+01,-3.480407073935309903e+00,2.180335764481647232e+00,1.952543251922930878e+00,2.859036588379408883e+00,3.432074531197031320e+00,7.337634855307516801e+00,0.000000000000000000e+00
-2.655684685855862259e+00,1.785045560288503141e+00,9.871156726458993447e+00,6.179747410477569147e+00,-1.828457531754551058e+00,9.099584851457532153e+00,6.707987279050072971e+00,-3.850216181556280759e-01,-3.176798069214923359e+00,4.860433418282731566e+00,3.000000000000000000e+00
-9.816493582985403421e+00,9.646443976882016713e+00,-6.359762551976481326e+00,4.841471987216744211e+00,-8.417318327013568080e+00,-5.729338462704333779e+00,4.838440254721591671e+00,-7.244829803937447466e+00,5.684787281730487862e+00,9.857851592659475415e+00,2.000000000000000000e+00
-9.974196355680188475e+00,9.799636752295493025e+00,-5.550113912888011036e+00,3.755644697887830397e+00,-7.678586136926111472e+00,9.469335197863784970e+00,4.784010688040527981e+00,5.845639712928340614e+00,-1.082701040471045317e+00,-8.830268238931502367e-01,2.000000000000000000e+00
-3.571626803736803968e+00,1.929824203424115980e+00,-9.475869911205258234e+00,-2.793971807320122291e+00,4.181201031984331240e-01,8.905183131629350157e+00,-2.827516903477532040e+00,2.164548335172007398e+00,-7.320800843891015930e+00,8.489671571530728045e+00,1.000000000000000000e+00
-2.348762191100131957e+00,9.474407566554510218e-02,1.016326994588084709e+01,4.788515357455775501e+00,-2.748776330393494671e+00,-4.727051718460348440e+00,2.734356769468167414e+00,2.655325450180978208e+00,5.360307359398357008e+00,9.281139609811994262e+00,3.000000000000000000e+00
-7.898750367463393651e+00,-2.819354335914437737e+00,-6.037619915232070866e+00,9.500205278357899630e+00,-3.245696394565940057e+00,-8.292948997918932363e+00,1.302614367750694058e+00,7.928405639439276342e+00,8.345757108136886870e+00,5.831855142781099843e+00,0.000000000000000000e+00
-5.112065700316902550e+00,2.442403973077747370e+00,-9.591146494796861433e+00,-2.980153094453644957e+00,5.676131175289860220e-01,-1.900893517895935858e+00,6.884608955447639289e+00,3.848331128016010183e+00,4.755819513824878442e+00,-2.577288136210976077e+00,1.000000000000000000e+00
-3.854876154482749673e+00,2.005227639521022898e+00,-9.264159853365836028e+00,-2.983285801628262845e+00,2.456318099898634477e-01,3.930305225015267467e+00,-8.022151773100006267e+00,5.592043103924561720e+00,2.506585146037458856e+00,9.733718672794097415e+00,1.000000000000000000e+00
-7.140061783287156238e+00,-2.438170080550775776e+00,-6.250399823388626430e+00,1.090317032064927361e+01,-3.759655474766360861e+00,9.283553158799815463e+00,-7.569165905749299483e+00,4.410347607322870900e+00,6.888692404133294644e+00,-6.020714170690997236e+00,0.000000000000000000e+00
-9.725590240598888769e+00,9.223940231730146877e+00,-5.850996477014526853e+00,4.227394032697295856e+00,-8.515094559745854497e+00,3.671609849889199140e+00,-5.780604591074873788e+00,-7.418458592157460174e+00,1.387287014986391398e-01,-2.317996455639970144e+00,2.000000000000000000e+00
-3.537772119476075172e+00,2.556523175599239472e+00,-9.745554938889242180e+00,-2.786312304017626307e+00,1.266726874179093576e+00,8.435461506521392039e+00,-3.147436873667426305e+00,7.662486160767635113e+00,5.457458015818389185e+00,8.258096033200690300e+00,1.000000000000000000e+00
-6.655737750930276420e+00,-2.558568500416079416e+00,-5.901372200240770027e+00,9.853006110202150225e+00,-3.942106138037963614e+00,5.722054015223497103e+00,-1.467284693144840446e+00,5.412576994957657206e+00,6.144352115050615737e+00,-5.014074901891804714e+00,0.000000000000000000e+00
-7.873388698162750998e+00,-2.994394543419939936e+00,-5.052066219151430282e+00,1.020066484869176904e+01,-3.816690065425611955e+00,6.346989751126301371e+00,-5.488098936302447939e+00,-2.682600059744036258e+00,4.403283443195187274e+00,5.998263147696720310e+00,0.000000000000000000e+00
